Date,Open,High,Low,Close,Adj Close,Volume
2005-04-15,6.825000,7.075000,6.712500,6.740000,4.184616,15355600
2005-04-18,6.687500,6.950000,6.670000,6.835000,4.243598,20411600
2005-04-19,6.962500,7.185000,6.962500,7.147500,4.437617,14974000
2005-04-20,7.277500,7.280000,7.042500,7.062500,4.384844,12472800
2005-04-21,7.187500,7.287500,7.015000,7.287500,4.524539,6525200
2005-04-22,7.300000,7.300000,6.987500,7.062500,4.384844,7407600
2005-04-25,7.100000,7.395000,7.075000,7.365000,4.572655,7492000
2005-04-26,7.200000,7.372500,7.137500,7.160000,4.445378,7848400
2005-04-27,7.112500,7.112500,6.950000,7.042500,4.372427,7858000
2005-04-28,6.937500,6.945000,6.555000,6.650000,4.128740,20443200
2005-04-29,6.775000,6.855000,6.532500,6.737500,4.183065,15444000
2005-05-02,6.787500,6.802500,6.625000,6.755000,4.193929,6410000
2005-05-03,6.687500,6.912500,6.677500,6.762500,4.198585,7089200
2005-05-04,6.850000,7.050000,6.805000,7.000000,4.346041,10513600
2005-05-05,7.037500,7.137500,6.850000,6.922500,4.297923,10174000
2005-05-06,7.087500,7.175000,6.980000,7.025000,4.361563,11716400
2005-05-09,7.050000,7.162500,6.995000,7.142500,4.434513,6312000
2005-05-10,7.115000,7.115000,6.825000,6.890000,4.277745,7165600
2005-05-11,6.890000,6.912500,6.700000,6.890000,4.277745,7191200
2005-05-12,6.845000,6.845000,6.460000,6.537500,4.058892,18815200
2005-05-13,6.525000,6.587500,6.255000,6.400000,3.973522,18668400
2005-05-16,6.400000,6.727500,6.400000,6.700000,4.159781,8546400
2005-05-17,6.635000,6.777500,6.592500,6.757500,4.195481,9100400
2005-05-18,6.937500,7.202500,6.907500,7.162500,4.446930,14076000
2005-05-19,7.200000,7.225000,7.042500,7.195000,4.467109,12583200
2005-05-20,7.177500,7.177500,7.015000,7.055000,4.380188,4976800
2005-05-23,7.087500,7.177500,7.067500,7.155000,4.442276,5744400
2005-05-24,7.125000,7.332500,7.077500,7.332500,4.552477,6666000
2005-05-25,7.312500,7.312500,7.135000,7.250000,4.501257,7364000
2005-05-26,7.250000,7.452500,7.235000,7.425000,4.609908,5341200
2005-05-27,7.357500,7.485000,7.300000,7.402500,4.595939,6686000
2005-05-31,7.405000,7.437500,7.207500,7.257500,4.505913,7146400
2005-06-01,7.175000,7.442500,7.162500,7.340000,4.557135,7572000
2005-06-02,7.342500,7.550000,7.340000,7.462500,4.633190,12293200
2005-06-03,7.575000,7.575000,7.465000,7.482500,4.645607,7517200
2005-06-06,7.252500,7.312500,7.152500,7.285000,4.522986,9628000
2005-06-07,7.112500,7.320000,7.055000,7.125000,4.423646,10208800
2005-06-08,7.187500,7.282500,7.062500,7.100000,4.408126,7866000
2005-06-09,7.000000,7.000000,6.775000,6.902500,4.285506,11537600
2005-06-10,6.970000,7.045000,6.862500,6.980000,4.333623,8342000
2005-06-13,7.025000,7.095000,6.942500,7.002500,4.347593,6246400
2005-06-14,7.100000,7.152500,6.862500,7.150000,4.439170,13041600
2005-06-15,7.075000,7.250000,6.950000,7.222500,4.484181,8852800
2005-06-16,7.400000,7.600000,7.372500,7.557500,4.692171,16663200
2005-06-17,7.775000,7.797500,7.667500,7.690000,4.774435,13030800
2005-06-20,7.685000,7.687500,7.512500,7.612500,4.726319,10360800
2005-06-21,7.600000,7.600000,7.405000,7.460000,4.631637,12829200
2005-06-22,7.445000,7.497500,7.250000,7.355000,4.566448,8036800
2005-06-23,7.312500,7.312500,7.012500,7.090000,4.401917,11672000
2005-06-24,7.062500,7.087500,6.957500,6.995000,4.342937,11114400
2005-06-27,6.950000,7.297500,6.902500,7.212500,4.477975,12819200
2005-06-28,7.275000,7.487500,7.262500,7.392500,4.589730,8402800
2005-06-29,7.437500,7.525000,7.392500,7.417500,4.605250,5508800
2005-06-30,7.395000,7.487500,7.320000,7.320000,4.544716,7819200
2005-07-01,7.420000,7.492500,7.402500,7.492500,4.651816,4760800
2005-07-05,7.452500,7.497500,7.332500,7.377500,4.580416,4287200
2005-07-06,7.325000,7.555000,7.275000,7.502500,4.658024,10656800
2005-07-07,7.332500,7.555000,7.302500,7.545000,4.684412,5303200
2005-07-08,7.625000,7.865000,7.617500,7.762500,4.819448,13116000
2005-07-11,7.922500,8.050000,7.900000,7.917500,4.915682,10546400
2005-07-12,7.875000,7.915000,7.820000,7.867500,4.884638,8002000
2005-07-13,7.882500,7.987500,7.882500,7.952500,4.937412,8039600
2005-07-14,7.992500,8.022500,7.862500,7.882500,4.893953,11250000
2005-07-15,7.812500,7.812500,7.720000,7.737500,4.803926,6407200
2005-07-18,7.725000,7.825000,7.665000,7.765000,4.821000,6265200
2005-07-19,7.720000,7.922500,7.682500,7.872500,4.887743,7110000
2005-07-20,7.875000,8.140000,7.832500,8.125000,5.044511,17390400
2005-07-21,8.200000,8.280000,8.012500,8.275000,5.137641,13470800
2005-07-22,8.250000,8.312500,8.172500,8.305000,5.156266,11947200
2005-07-25,8.122500,8.177500,7.837500,7.975000,4.951380,10392000
2005-07-26,7.900000,7.997500,7.815000,7.947500,4.934308,8158000
2005-07-27,8.040000,8.055000,7.880000,7.975000,4.951380,6985200
2005-07-28,8.075000,8.250000,8.055000,8.172500,5.074003,9444000
2005-07-29,8.265000,8.267500,8.062500,8.140000,5.053825,8696000
2005-08-01,8.240000,8.287500,8.150000,8.250000,5.122118,5333200
2005-08-02,8.317500,8.485000,8.317500,8.462500,5.254051,13173600
2005-08-03,8.587500,8.670000,8.462500,8.600000,5.339421,14742800
2005-08-04,8.595000,8.625000,8.462500,8.522500,5.291305,9037200
2005-08-05,8.575000,8.625000,8.340000,8.445000,5.243187,9431600
2005-08-08,8.547500,8.725000,8.527500,8.567500,5.319242,8554400
2005-08-09,8.750000,8.925000,8.715000,8.825000,5.479115,12291600
2005-08-10,8.887500,9.052500,8.842500,8.982500,5.576901,16628000
2005-08-11,9.100000,9.107500,8.650000,8.712500,5.409268,15566800
2005-08-12,8.437500,8.687500,8.375000,8.667500,5.381329,11052800
2005-08-15,8.725000,8.832500,8.672500,8.820000,5.476012,5233600
2005-08-16,8.887500,8.887500,8.500000,8.540000,5.302169,7908400
2005-08-17,8.492500,8.587500,8.475000,8.540000,5.302169,6091200
2005-08-18,8.537500,8.540000,8.300000,8.327500,5.170236,8472400
2005-08-19,8.422500,8.522500,8.135000,8.287500,5.145402,16584400
2005-08-22,8.452500,8.697500,8.425000,8.647500,5.368913,11996400
2005-08-23,8.582500,8.582500,8.362500,8.440000,5.240083,10370800
2005-08-24,8.275000,8.337500,8.057500,8.120000,5.041408,13580800
2005-08-25,8.152500,8.472500,8.137500,8.452500,5.247844,10208400
2005-08-26,8.437500,8.472500,8.237500,8.357500,5.188862,11380800
2005-08-29,8.337500,8.512500,8.282500,8.467500,5.257157,5525200
2005-08-30,8.547500,8.587500,8.385000,8.490000,5.271126,6606400
2005-08-31,8.622500,8.650000,8.552500,8.597500,5.337869,8858400
2005-09-01,8.662500,8.727500,8.575000,8.727500,5.418581,9306800
2005-09-02,8.775000,8.980000,8.762500,8.945000,5.553619,8892800
2005-09-06,9.062500,9.115000,8.960000,9.085000,5.640540,8473200
2005-09-07,9.055000,9.110000,8.932500,9.002500,5.589318,6230000
2005-09-08,9.060000,9.092500,9.005000,9.062500,5.626571,5629600
2005-09-09,9.112500,9.307500,9.100000,9.297500,5.772473,8778400
2005-09-12,9.297500,9.387500,9.175000,9.300000,5.774026,9094800
2005-09-13,9.225000,9.292500,9.100000,9.107500,5.654509,7979200
2005-09-14,9.082500,9.245000,9.075000,9.150000,5.680896,8816800
2005-09-15,9.300000,9.635000,9.300000,9.535000,5.919926,20289600
2005-09-16,9.670000,9.980000,9.657500,9.962500,6.185346,10874000
2005-09-19,9.962500,9.962500,9.817500,9.825000,6.099979,8797600
2005-09-20,9.825000,9.922500,9.762500,9.805000,6.087562,9571600
2005-09-21,9.975000,10.562500,9.902500,10.475000,6.503539,18841600
2005-09-22,10.475000,10.487500,10.150000,10.465000,6.497330,12015600
2005-09-23,10.465000,10.825000,10.425000,10.782500,6.694454,11356400
2005-09-26,10.785000,11.027500,10.525000,10.972500,6.812419,11257200
2005-09-27,10.975000,10.975000,10.615000,10.900000,6.767406,11421200
2005-09-28,10.975000,11.212500,10.962500,11.010000,6.835700,10986400
2005-09-29,11.095000,11.230000,10.715000,11.195000,6.950561,19127200
2005-09-30,11.125000,11.207500,10.930000,10.965000,6.807761,12436000
2005-10-03,10.920000,11.077500,10.782500,10.950000,6.798448,11171600
2005-10-04,10.912500,10.950000,10.602500,10.650000,6.612191,10270800
2005-10-05,10.390000,10.467500,10.007500,10.032500,6.228807,16888800
2005-10-06,9.762500,9.885000,9.300000,9.507500,5.902854,28308400
2005-10-07,9.687500,10.020000,9.652500,9.837500,6.107738,21871600
2005-10-10,10.062500,10.280000,10.037500,10.195000,6.329698,16368400
2005-10-11,10.500000,10.612500,10.270000,10.350000,6.425932,13306000
2005-10-12,10.350000,10.425000,9.707500,9.842500,6.110843,13107600
2005-10-13,9.650000,9.840000,9.512500,9.775000,6.068935,14008400
2005-10-14,9.912500,9.987500,9.450000,9.970000,6.190002,17644400
2005-10-17,10.012500,10.017500,9.842500,9.865000,6.233444,10174000
2005-10-18,9.962500,9.985000,9.557500,9.557500,6.039144,9460400
2005-10-19,9.502500,9.745000,9.210000,9.702500,6.130763,13115600
2005-10-20,9.800000,9.855000,9.175000,9.212500,5.821147,14969200
2005-10-21,9.312500,9.700000,9.250000,9.677500,6.114968,12205200
2005-10-24,9.702500,9.970000,9.700000,9.942500,6.282414,10467600
2005-10-25,10.037500,10.222500,9.750000,9.817500,6.203431,11342000
2005-10-26,9.837500,10.092500,9.775000,9.890000,6.249241,9822800
2005-10-27,9.890000,9.950000,9.567500,9.677500,6.114968,8414400
2005-10-28,9.750000,10.032500,9.750000,9.960000,6.293474,8836000
2005-10-31,10.075000,10.392500,10.062500,10.332500,6.528848,11000000
2005-11-01,10.537500,10.717500,10.530000,10.565000,6.675758,13330800
2005-11-02,10.575000,10.825000,10.450000,10.735000,6.783175,5988400
2005-11-03,10.850000,11.060000,10.787500,10.875000,6.871639,11005200
2005-11-04,10.947500,10.947500,10.392500,10.727500,6.778437,8797200
2005-11-07,10.872500,10.935000,10.640000,10.760000,6.798972,7236000
2005-11-08,10.752500,10.885000,10.627500,10.775000,6.808450,7902800
2005-11-09,10.750000,10.825000,10.587500,10.670000,6.742104,8921200
2005-11-10,10.362500,10.437500,10.137500,10.325000,6.524109,22847600
2005-11-11,10.370000,10.562500,10.332500,10.512500,6.642584,8666400
2005-11-14,10.197500,10.462500,10.182500,10.322500,6.522528,7336400
2005-11-15,10.327500,10.585000,10.295000,10.347500,6.538325,7206800
2005-11-16,10.395000,10.597500,10.295000,10.590000,6.691554,8064400
2005-11-17,10.812500,10.875000,10.737500,10.790000,6.817929,8240000
2005-11-18,10.720000,10.785000,10.562500,10.675000,6.745264,6324000
2005-11-21,10.825000,10.852500,10.722500,10.800000,6.824247,8574400
2005-11-22,10.540000,10.950000,10.440000,10.947500,6.917449,13638000
2005-11-23,10.945000,11.225000,10.902500,10.992500,6.945883,10747200
2005-11-25,11.050000,11.170000,10.997500,11.147500,7.043824,3250400
2005-11-28,11.250000,11.325000,10.837500,10.897500,6.885856,9648400
2005-11-29,11.012500,11.120000,10.862500,10.902500,6.889015,9909600
2005-11-30,10.925000,10.925000,10.685000,10.840000,6.849522,8249600
2005-12-01,10.892500,11.235000,10.877500,11.235000,7.099113,13034800
2005-12-02,11.347500,11.487500,11.130000,11.270000,7.121231,10624400
2005-12-05,11.270000,11.270000,11.012500,11.025000,6.966418,8217600
2005-12-06,11.075000,11.145000,10.900000,10.995000,6.947461,13174400
2005-12-07,10.937500,11.015000,10.477500,10.500000,6.634684,13656000
2005-12-08,10.525000,10.525000,10.275000,10.450000,6.603090,12536800
2005-12-09,10.540000,10.602500,10.375000,10.555000,6.669438,8651200
2005-12-12,10.687500,10.697500,10.425000,10.565000,6.675758,7734800
2005-12-13,10.437500,10.625000,10.425000,10.550000,6.666279,6866000
2005-12-14,10.630000,10.647500,10.400000,10.425000,6.587293,7241600
2005-12-15,10.337500,10.375000,10.150000,10.307500,6.513050,8335600
2005-12-16,10.245000,10.355000,10.235000,10.290000,6.501992,8212800
2005-12-19,10.075000,10.257500,9.875000,10.030000,6.337704,12468800
2005-12-20,10.040000,10.145000,10.025000,10.075000,6.366138,7496800
2005-12-21,10.275000,10.482500,10.237500,10.370000,6.552542,12118400
2005-12-22,10.312500,10.340000,10.225000,10.295000,6.505150,7444000
2005-12-23,10.300000,10.365000,10.200000,10.287500,6.500412,4023200
2005-12-27,10.252500,10.267500,10.137500,10.192500,6.440385,13465600
2005-12-28,10.125000,10.310000,10.082500,10.222500,6.459341,8077600
2005-12-29,10.237500,10.447500,10.210000,10.342500,6.535165,6251600
2005-12-30,10.350000,10.382500,10.262500,10.285000,6.498830,4441600
2006-01-03,10.525000,10.800000,10.395000,10.750000,6.792654,10802000
2006-01-04,10.885000,11.107500,10.802500,11.030000,6.969579,12361200
2006-01-05,11.050000,11.165000,10.995000,11.095000,7.010651,10270400
2006-01-06,11.125000,11.300000,11.122500,11.250000,7.108592,10731200
2006-01-09,11.312500,11.400000,11.197500,11.400000,7.203372,8924000
2006-01-10,11.172500,11.400000,11.085000,11.375000,7.187575,10219600
2006-01-11,11.375000,11.617500,11.375000,11.550000,7.298154,11306000
2006-01-12,11.872500,12.035000,11.740000,11.892500,7.514570,28237200
2006-01-13,11.887500,11.932500,11.682500,11.830000,7.475080,11889200
2006-01-17,11.937500,11.952500,11.625000,11.742500,7.419790,11551600
2006-01-18,11.505000,11.575000,11.437500,11.510000,7.272879,10631600
2006-01-19,11.725000,12.012500,11.677500,11.985000,7.573019,15295200
2006-01-20,12.012500,12.075000,11.577500,11.615000,7.339225,14889600
2006-01-23,11.712500,11.797500,11.587500,11.795000,7.452961,9453600
2006-01-24,12.162500,12.225000,11.940000,11.957500,7.555642,16176000
2006-01-25,12.075000,12.460000,11.750000,11.895000,7.516150,16635600
2006-01-26,12.000000,12.402500,12.000000,12.402500,7.836828,27510400
2006-01-27,12.367500,12.500000,12.312500,12.450000,7.866840,16525200
2006-01-30,12.575000,12.650000,12.442500,12.502500,7.900015,18090400
2006-01-31,12.430000,12.897500,12.300000,12.817500,8.099056,25141200
2006-02-01,12.750000,12.772500,12.550000,12.595000,7.958465,10876800
2006-02-02,12.685000,12.725000,12.062500,12.325000,7.787856,24328400
2006-02-03,11.992500,12.285000,11.725000,12.212500,7.716769,16555600
2006-02-06,12.370000,12.437500,12.262500,12.400000,7.835247,6806000
2006-02-07,12.150000,12.220000,11.797500,11.837500,7.479820,14728400
2006-02-08,11.687500,11.900000,11.420000,11.852500,7.489295,13297600
2006-02-09,11.987500,12.117500,11.757500,11.820000,7.468760,12482000
2006-02-10,12.000000,12.022500,11.525000,11.707500,7.397674,15416400
2006-02-13,11.437500,11.577500,11.342500,11.465000,7.244444,13334800
2006-02-14,11.500000,11.822500,11.375000,11.762500,7.432427,14156800
2006-02-15,11.912500,12.017500,11.755000,11.922500,7.533527,12081600
2006-02-16,11.862500,12.080000,11.630000,11.975000,7.566700,23295600
2006-02-17,11.950000,11.952500,11.627500,11.810000,7.462441,14384800
2006-02-21,11.875000,11.925000,11.620000,11.700000,7.392936,12005200
2006-02-22,11.795000,12.072500,11.710000,11.997500,7.580917,13571600
2006-02-23,12.015000,12.200000,11.775000,12.110000,7.652002,11412400
2006-02-24,12.050000,12.265000,11.980000,12.157500,7.682020,7330400
2006-02-27,12.250000,12.250000,11.832500,11.877500,7.505091,8425600
2006-02-28,11.825000,11.945000,11.525000,11.607500,7.334487,10209200
2006-03-01,11.635000,12.120000,11.635000,12.000000,7.582496,13725600
2006-03-02,12.057500,12.097500,11.847500,11.990000,7.576177,10600800
2006-03-03,11.992500,12.007500,11.775000,11.975000,7.566700,9313600
2006-03-06,11.972500,12.025000,11.490000,11.640000,7.355023,12453200
2006-03-07,11.450000,11.475000,10.900000,11.185000,7.067521,22620800
2006-03-08,11.025000,11.070000,10.562500,10.910000,6.893754,34836400
2006-03-09,11.037500,11.200000,10.465000,10.570000,6.678917,24503600
2006-03-10,10.587500,10.925000,10.467500,10.812500,6.832145,22026400
2006-03-13,10.905000,11.037500,10.782500,10.830000,6.843203,13042800
2006-03-14,10.712500,11.077500,10.712500,11.035000,6.972736,10960800
2006-03-15,11.232500,11.330000,11.150000,11.277500,7.125968,14837200
2006-03-16,11.390000,11.447500,11.075000,11.250000,7.108592,13212000
2006-03-17,11.320000,11.322500,11.125000,11.230000,7.095953,8528000
2006-03-20,11.312500,11.362500,11.145000,11.225000,7.092796,6953200
2006-03-21,11.222500,11.260000,10.940000,11.037500,6.974318,10723200
2006-03-22,10.997500,11.162500,10.972500,11.055000,6.985374,10474000
2006-03-23,11.212500,11.240000,10.975000,11.000000,6.950623,12442800
2006-03-24,11.225000,11.380000,11.112500,11.320000,7.152821,15496800
2006-03-27,11.382500,11.562500,11.235000,11.460000,7.241286,12824400
2006-03-28,11.325000,11.562500,11.177500,11.265000,7.118070,16418800
2006-03-29,11.392500,11.710000,11.337500,11.635000,7.351863,12870800
2006-03-30,12.000000,12.240000,11.912500,12.065000,7.623570,24356000
2006-03-31,11.957500,12.160000,11.877500,12.132500,7.666221,10900000
2006-04-03,12.487500,12.582500,12.275000,12.317500,7.783117,16312000
2006-04-04,12.400000,12.420000,12.187500,12.237500,7.732570,9615200
2006-04-05,12.400000,12.487500,12.125000,12.362500,7.811551,10880400
2006-04-06,12.362500,12.470000,12.217500,12.450000,7.866840,10705600
2006-04-07,12.447500,12.462500,12.025000,12.175000,7.693076,10028000
2006-04-10,12.047500,12.230000,11.950000,12.057500,7.618829,9262400
2006-04-11,12.270000,12.312500,11.945000,11.970000,7.563543,7601200
2006-04-12,11.970000,12.060000,11.837500,12.047500,7.612512,6547600
2006-04-13,11.867500,12.067500,11.700000,11.980000,7.654843,6173200
2006-04-17,12.065000,12.265000,12.020000,12.155000,7.766661,7022000
2006-04-18,12.300000,12.625000,12.275000,12.605000,8.054198,10941200
2006-04-19,12.587500,12.637500,12.360000,12.577500,8.036628,9144000
2006-04-20,12.570000,12.612500,12.137500,12.362500,7.899248,13186000
2006-04-21,12.430000,13.225000,12.430000,12.932500,8.263461,18842000
2006-04-24,12.752500,12.930000,12.697500,12.920000,8.255474,10290000
2006-04-25,12.920000,12.987500,12.685000,12.802500,8.180394,9980800
2006-04-26,12.865000,13.225000,12.847500,12.937500,8.266655,21906000
2006-04-27,12.687500,12.912500,12.485000,12.617500,8.062184,17519200
2006-04-28,12.812500,12.970000,12.660000,12.880000,8.229916,10996400
2006-05-01,12.997500,13.337500,12.955000,13.232500,8.455151,8528400
2006-05-02,13.150000,13.575000,13.057500,13.572500,8.672401,17214000
2006-05-03,13.587500,13.590000,13.202500,13.437500,8.586141,10161200
2006-05-04,13.412500,13.730000,13.412500,13.690000,8.747478,12447200
2006-05-05,13.775000,14.052500,13.762500,13.990000,8.939171,10868000
2006-05-08,14.110000,14.142500,13.847500,14.120000,9.022233,14396800
2006-05-09,14.175000,14.550000,14.075000,14.545000,9.293798,15380400
2006-05-10,14.402500,14.537500,14.272500,14.432500,9.221914,15623200
2006-05-11,14.475000,14.520000,13.822500,13.970000,8.926389,20272000
2006-05-12,13.632500,13.750000,13.192500,13.450000,8.594127,20726000
2006-05-15,12.750000,13.087500,12.660000,12.875000,8.226719,20861600
2006-05-16,13.127500,13.292500,12.517500,12.787500,8.170810,25612400
2006-05-17,12.625000,12.717500,11.895000,12.262500,7.835352,33788000
2006-05-18,12.255000,12.402500,11.887500,11.937500,7.627687,28576000
2006-05-19,12.062500,12.087500,11.460000,11.927500,7.621295,31322000
2006-05-22,11.275000,11.530000,10.907500,11.440000,7.309800,34122400
2006-05-23,11.850000,12.095000,11.252500,11.255000,7.191591,31076400
2006-05-24,11.062500,11.390000,10.527500,10.970000,7.009486,38220400
2006-05-25,11.225000,11.932500,11.125000,11.877500,7.589347,28706400
2006-05-26,12.312500,12.320000,12.000000,12.157500,7.768262,24738400
2006-05-30,11.887500,11.987500,11.480000,11.662500,7.451971,23614800
2006-05-31,11.752500,11.935000,11.502500,11.647500,7.442385,22612000
2006-06-01,11.502500,11.790000,11.422500,11.757500,7.512672,19406000
2006-06-02,12.025000,12.040000,11.597500,11.850000,7.571778,16735200
2006-06-05,11.837500,11.837500,11.412500,11.490000,7.341749,16646800
2006-06-06,11.250000,11.340000,10.980000,11.262500,7.196383,28393600
2006-06-07,11.140000,11.320000,10.635000,10.695000,6.833769,19287200
2006-06-08,10.350000,10.695000,10.110000,10.660000,6.811403,24572600
2006-06-09,10.900000,10.915000,10.675000,10.860000,6.939199,27799800
2006-06-12,10.750000,10.875000,10.260000,10.270000,6.562207,18902600
2006-06-13,10.015000,10.200000,9.815000,10.035000,6.412048,22361800
2006-06-14,10.075000,10.485000,10.010000,10.350000,6.613325,22428400
2006-06-15,10.585000,11.210000,10.575000,11.135000,7.114915,22728400
2006-06-16,10.725000,10.965000,10.505000,10.895000,6.961563,16384800
2006-06-19,10.885000,10.960000,10.445000,10.525000,6.725145,12084800
2006-06-20,10.725000,10.875000,10.480000,10.480000,6.696391,13741200
2006-06-21,10.465000,11.245000,10.465000,11.180000,7.143668,17807000
2006-06-22,11.240000,11.245000,10.940000,11.175000,7.140474,11384400
2006-06-23,10.905000,11.200000,10.855000,11.005000,7.031849,13724000
2006-06-26,11.090000,11.400000,11.000000,11.150000,7.124499,10286200
2006-06-27,11.155000,11.390000,10.865000,10.905000,6.967952,9268000
2006-06-28,11.000000,11.180000,10.865000,11.175000,7.140474,10054800
2006-06-29,11.250000,11.895000,11.250000,11.800000,7.539832,17289000
2006-06-30,12.020000,12.100000,11.855000,12.020000,7.680401,13388600
2006-07-03,12.080000,12.270000,11.995000,12.215000,7.805002,5719800
2006-07-05,12.025000,12.025000,11.635000,11.785000,7.530246,11060600
2006-07-06,11.825000,12.000000,11.745000,11.850000,7.571778,8729000
2006-07-07,11.765000,11.885000,11.625000,11.685000,7.466347,8914800
2006-07-10,11.775000,11.830000,11.600000,11.725000,7.491905,7065400
2006-07-11,11.675000,11.750000,11.430000,11.730000,7.495100,12200000
2006-07-12,11.780000,11.865000,11.500000,11.540000,7.373696,9159800
2006-07-13,11.400000,11.400000,11.065000,11.190000,7.150057,11956000
2006-07-14,11.190000,11.250000,10.950000,11.155000,7.127693,9824800
2006-07-17,10.960000,11.140000,10.780000,10.875000,6.948783,13361400
2006-07-18,11.000000,11.100000,10.695000,10.950000,6.996705,12277800
2006-07-19,11.010000,11.695000,10.990000,11.625000,7.428010,13862800
2006-07-20,11.625000,11.635000,11.100000,11.175000,7.140474,15168400
2006-07-21,11.205000,11.275000,10.625000,10.735000,6.859327,18432600
2006-07-24,10.860000,11.105000,10.765000,11.070000,7.073381,11566800
2006-07-25,11.225000,11.370000,11.000000,11.315000,7.229930,9318000
2006-07-26,11.295000,11.425000,11.110000,11.325000,7.236320,6381800
2006-07-27,11.475000,11.645000,11.360000,11.415000,7.293825,9787000
2006-07-28,11.520000,11.935000,11.420000,11.830000,7.558999,11350200
2006-07-31,11.825000,11.830000,11.535000,11.600000,7.412035,10119200
2006-08-01,11.545000,11.560000,11.260000,11.540000,7.373696,9104800
2006-08-02,11.650000,11.940000,11.625000,11.745000,7.504685,10098000
2006-08-03,11.745000,12.065000,11.680000,11.865000,7.581360,15305000
2006-08-04,12.075000,12.230000,11.915000,12.025000,7.683595,16446000
2006-08-07,12.020000,12.040000,11.775000,11.825000,7.555802,9512000
2006-08-08,11.875000,11.930000,11.670000,11.740000,7.501489,10314000
2006-08-09,11.780000,11.870000,11.425000,11.505000,7.351333,11821800
2006-08-10,11.505000,11.520000,11.250000,11.445000,7.312995,17193600
2006-08-11,11.260000,11.420000,11.155000,11.205000,7.159642,15392600
2006-08-14,11.205000,11.325000,10.955000,11.005000,7.031849,16899400
2006-08-15,11.010000,11.165000,10.880000,10.910000,6.971146,21851800
2006-08-16,11.050000,11.300000,11.005000,11.170000,7.137279,28246600
2006-08-17,11.295000,11.465000,11.215000,11.300000,7.220346,17671000
2006-08-18,11.325000,11.380000,11.165000,11.280000,7.207566,10887600
2006-08-21,11.225000,11.300000,11.050000,11.130000,7.111722,10902200
2006-08-22,11.130000,11.175000,10.775000,10.905000,6.967952,12757000
2006-08-23,10.780000,10.820000,10.375000,10.445000,6.674025,20504200
2006-08-24,10.510000,10.525000,10.245000,10.475000,6.693196,17937200
2006-08-25,10.500000,10.595000,10.390000,10.450000,6.677220,11748600
2006-08-28,10.450000,10.740000,10.405000,10.640000,6.798625,14407400
2006-08-29,10.795000,10.795000,10.515000,10.675000,6.820989,13319000
2006-08-30,10.740000,10.825000,10.625000,10.700000,6.836964,10024600
2006-08-31,10.755000,10.895000,10.675000,10.720000,6.849744,11139600
2006-09-01,10.750000,11.160000,10.750000,11.130000,7.111722,12630200
2006-09-05,11.300000,11.460000,11.235000,11.435000,7.306606,13703800
2006-09-06,11.260000,11.320000,11.035000,11.065000,7.070186,6885800
2006-09-07,10.885000,11.070000,10.800000,10.865000,6.942392,7849400
2006-09-08,10.870000,10.975000,10.810000,10.835000,6.923225,6835400
2006-09-11,10.455000,10.530000,10.175000,10.200000,6.517478,21575600
2006-09-12,10.400000,10.410000,10.010000,10.215000,6.527064,15899200
2006-09-13,10.320000,10.625000,10.190000,10.525000,6.725145,15174400
2006-09-14,10.600000,10.695000,10.375000,10.400000,6.645274,13467600
2006-09-15,10.450000,10.540000,10.310000,10.425000,6.661246,6758000
2006-09-18,10.450000,10.620000,10.360000,10.485000,6.699585,9440600
2006-09-19,10.545000,10.545000,10.130000,10.270000,6.562207,9290200
2006-09-20,10.270000,10.400000,9.990000,10.020000,6.402464,14810200
2006-09-21,9.950000,10.295000,9.950000,10.140000,6.479142,16156000
2006-09-22,10.140000,10.170000,9.910000,10.020000,6.402464,13891400
2006-09-25,9.810000,9.925000,9.580000,9.880000,6.313009,20718600
2006-09-26,9.885000,10.390000,9.885000,10.310000,6.587765,21041800
2006-09-27,10.485000,10.630000,10.420000,10.555000,6.744313,14841000
2006-09-28,10.675000,10.725000,10.580000,10.665000,6.814601,11421600
2006-09-29,10.670000,10.910000,10.570000,10.780000,6.888080,10758000
2006-10-02,10.935000,11.030000,10.860000,10.915000,6.974342,10924000
2006-10-03,10.775000,10.835000,10.415000,10.450000,6.677220,15022600
2006-10-04,10.390000,10.870000,10.340000,10.870000,6.945588,18126000
2006-10-05,10.985000,11.270000,10.950000,11.125000,7.108524,17558600
2006-10-06,11.120000,11.175000,10.975000,11.105000,7.095745,11749600
2006-10-09,11.200000,11.585000,11.200000,11.410000,7.290632,14008400
2006-10-10,11.415000,11.625000,11.415000,11.600000,7.412035,12688000
2006-10-11,11.525000,11.810000,11.400000,11.695000,7.472735,15260800
2006-10-12,11.700000,12.075000,11.700000,11.960000,7.642064,15491000
2006-10-13,11.965000,12.100000,11.850000,11.925000,7.619700,12991400
2006-10-16,12.015000,12.245000,11.955000,12.190000,7.789027,18602000
2006-10-17,11.900000,12.040000,11.870000,11.945000,7.632479,18066800
2006-10-18,12.125000,12.245000,11.920000,12.025000,7.683595,17824800
2006-10-19,11.825000,12.270000,11.825000,12.220000,7.808197,14637800
2006-10-20,12.060000,12.190000,11.965000,12.000000,7.752314,13157600
2006-10-23,11.950000,12.190000,11.830000,12.140000,7.842757,8258200
2006-10-24,12.180000,12.685000,12.125000,12.685000,8.194842,21165200
2006-10-25,12.650000,12.960000,12.530000,12.915000,8.343428,19243800
2006-10-26,12.870000,12.925000,12.470000,12.885000,8.324049,15265000
